Timestamp,Temperature (°C),Machine Speed (RPM),Production Quality Score,Vibration Level (mm/s),Energy Consumption (kWh),Optimal Conditions
2025-04-05 02:45:00,77.42,1540,8.02,0.09,1.94,0
2025-04-05 02:46:00,75.21,1500,8.73,0.09,1.66,0
2025-04-05 02:47:00,75.92,1523,8.87,0.09,1.81,0
2025-04-05 02:48:00,72.32,1519,8.58,0.04,1.56,0
2025-04-05 02:49:00,74.11,1500,8.64,0.07,1.56,0
2025-04-05 02:50:00,72.52,1482,8.57,0.06,1.49,0
2025-04-05 02:51:00,77.25,1462,8.86,0.1,1.58,0
2025-04-05 02:52:00,70.98,1472,8.44,0.08,1.59,0
2025-04-05 02:53:00,75.33,1509,8.1,0.06,1.58,1
2025-04-05 02:54:00,72.81,1485,8.32,0.06,1.46,0
2025-04-05 02:55:00,76.16,1459,8.2,0.06,1.87,0
2025-04-05 02:56:00,72.0,1470,8.63,0.08,1.3,0
2025-04-05 02:57:00,74.79,1450,8.79,0.05,1.37,0
2025-04-05 02:58:00,74.12,1522,8.92,0.03,1.31,1
2025-04-05 02:59:00,75.99,1531,8.44,0.07,1.18,0
2025-04-05 03:00:00,73.19,1506,8.81,0.03,1.76,0
2025-04-05 03:01:00,72.35,1454,8.59,0.08,1.21,0
2025-04-05 03:02:00,70.86,1453,8.27,0.08,1.55,0
2025-04-05 03:03:00,71.81,1513,8.4,0.1,1.07,0
2025-04-05 03:04:00,67.94,1489,8.52,0.05,1.27,0
2025-04-05 03:05:00,74.1,1544,8.41,0.09,1.46,0
2025-04-05 03:06:00,72.22,1491,8.19,0.08,1.85,0
2025-04-05 03:07:00,76.43,1516,8.53,0.04,1.12,0
2025-04-05 03:08:00,74.73,1526,8.7,0.08,1.48,0
2025-04-05 03:09:00,73.79,1519,8.49,0.07,1.64,0
2025-04-05 03:10:00,73.79,1535,8.83,0.07,1.51,0
2025-04-05 03:11:00,76.23,1499,8.3,0.07,1.94,0
2025-04-05 03:12:00,74.74,1455,8.15,0.04,1.13,0
2025-04-05 03:13:00,79.89,1487,8.26,0.04,1.78,0
2025-04-05 03:14:00,74.26,1507,8.36,0.06,1.84,1
2025-04-05 03:15:00,79.16,1479,8.08,0.1,1.24,0
2025-04-05 03:16:00,75.64,1525,8.89,0.05,1.85,1
2025-04-05 03:17:00,76.32,1527,8.94,0.1,1.99,0
2025-04-05 03:18:00,72.51,1523,8.27,0.05,1.41,0
2025-04-05 03:19:00,77.99,1473,8.51,0.09,1.32,0
2025-04-05 03:20:00,77.7,1538,8.14,0.05,1.66,0
2025-04-05 03:21:00,73.53,1505,8.58,0.04,1.56,0
2025-04-05 03:22:00,77.92,1451,8.84,0.03,1.11,0
2025-04-05 03:23:00,74.89,1513,8.01,0.06,1.45,1
2025-04-05 03:24:00,77.66,1459,8.43,0.09,1.8,0
2025-04-05 03:25:00,73.58,1457,8.81,0.06,1.63,0
2025-04-05 03:26:00,72.45,1548,8.42,0.1,1.34,0
2025-04-05 03:27:00,73.8,1476,8.13,0.09,1.32,0
2025-04-05 03:28:00,74.88,1452,8.91,0.03,1.68,0
2025-04-05 03:29:00,74.53,1499,8.18,0.07,1.24,0
2025-04-05 03:30:00,74.65,1548,8.65,0.09,1.23,0
2025-04-05 03:31:00,75.08,1466,8.63,0.08,1.83,0
2025-04-05 03:32:00,70.59,1479,8.04,0.08,1.52,0
2025-04-05 03:33:00,77.13,1473,8.29,0.09,1.2,0
2025-04-05 03:34:00,79.78,1546,8.3,0.08,1.81,0
2025-04-05 03:35:00,73.55,1519,8.82,0.1,1.62,0
2025-04-05 03:36:00,79.74,1506,8.26,0.1,1.84,0
2025-04-05 03:37:00,75.69,1542,8.17,0.06,1.67,0
2025-04-05 03:38:00,77.29,1476,8.7,0.06,1.34,0
2025-04-05 03:39:00,74.23,1525,8.94,0.04,1.57,1
2025-04-05 03:40:00,74.52,1514,8.15,0.06,1.77,1
2025-04-05 03:41:00,73.87,1493,8.83,0.04,1.09,0
2025-04-05 03:42:00,74.87,1526,8.98,0.06,1.42,0
2025-04-05 03:43:00,71.91,1523,8.45,0.03,1.54,0
2025-04-05 03:44:00,76.08,1468,8.62,0.05,1.55,0
2025-04-05 03:45:00,76.4,1507,8.98,0.09,1.19,0
2025-04-05 03:46:00,75.44,1535,8.08,0.05,1.13,0
2025-04-05 03:47:00,71.06,1472,8.44,0.1,1.88,0
2025-04-05 03:48:00,71.75,1455,8.48,0.04,1.43,0
2025-04-05 03:49:00,73.35,1527,8.44,0.09,1.66,0
2025-04-05 03:50:00,78.06,1520,8.1,0.09,1.73,0
2025-04-05 03:51:00,78.25,1473,8.55,0.08,1.04,0
2025-04-05 03:52:00,76.79,1503,8.93,0.1,1.75,0
2025-04-05 03:53:00,75.29,1544,8.09,0.09,1.58,0
2025-04-05 03:54:00,74.69,1461,8.98,0.06,1.05,0
2025-04-05 03:55:00,75.41,1499,8.66,0.08,1.16,0
2025-04-05 03:56:00,79.65,1494,8.93,0.04,1.74,0
2025-04-05 03:57:00,71.86,1482,8.11,0.04,1.1,0
2025-04-05 03:58:00,76.28,1521,8.48,0.07,1.84,0
2025-04-05 03:59:00,75.58,1454,8.5,0.09,1.25,0
2025-04-05 04:00:00,75.85,1525,8.41,0.09,1.05,0
2025-04-05 04:01:00,78.14,1521,8.21,0.1,1.05,0
2025-04-05 04:02:00,73.92,1518,8.71,0.04,1.46,0
2025-04-05 04:03:00,74.65,1487,8.32,0.08,1.21,0
2025-04-05 04:04:00,71.52,1525,8.48,0.08,1.36,0
2025-04-05 04:05:00,77.24,1481,8.18,0.08,1.51,0
2025-04-05 04:06:00,76.54,1482,8.5,0.06,1.8,0
2025-04-05 04:07:00,73.49,1502,8.81,0.08,1.16,0
2025-04-05 04:08:00,73.59,1512,8.99,0.05,1.3,0
2025-04-05 04:09:00,73.45,1509,8.75,0.05,1.65,0
2025-04-05 04:10:00,72.27,1483,8.15,0.04,1.46,0
2025-04-05 04:11:00,74.7,1545,8.53,0.05,1.0,0
2025-04-05 04:12:00,73.86,1516,8.14,0.1,1.77,0
2025-04-05 04:13:00,74.83,1477,8.7,0.09,1.61,0
2025-04-05 04:14:00,74.33,1463,8.95,0.05,1.67,0
2025-04-05 04:15:00,77.14,1488,8.74,0.08,1.56,0
2025-04-05 04:16:00,72.61,1510,8.35,0.07,1.38,0
2025-04-05 04:17:00,76.71,1489,8.84,0.1,1.75,0
2025-04-05 04:18:00,72.89,1480,8.56,0.08,1.33,0
2025-04-05 04:19:00,73.23,1515,8.2,0.08,1.81,0
2025-04-05 04:20:00,74.36,1476,8.81,0.06,1.74,1
2025-04-05 04:21:00,72.92,1529,8.23,0.07,1.27,0
2025-04-05 04:22:00,75.74,1510,8.68,0.07,1.69,0
2025-04-05 04:23:00,75.05,1540,9.0,0.04,1.18,0
2025-04-05 04:24:00,74.93,1523,8.83,0.09,1.88,0
2025-04-05 04:25:00,71.86,1518,8.69,0.07,1.46,0
2025-04-05 04:26:00,73.45,1506,8.79,0.09,1.9,0
2025-04-05 04:27:00,73.54,1525,8.11,0.04,1.45,0
2025-04-05 04:28:00,72.81,1534,8.61,0.07,1.42,0
2025-04-05 04:29:00,75.45,1542,8.01,0.07,1.28,0
2025-04-05 04:30:00,74.45,1522,8.9,0.03,1.21,1
2025-04-05 04:31:00,74.43,1507,8.2,0.06,1.95,1
2025-04-05 04:32:00,77.01,1479,8.71,0.09,1.77,0
2025-04-05 04:33:00,78.45,1455,8.09,0.07,1.29,0
2025-04-05 04:34:00,73.25,1531,8.38,0.07,1.25,0
2025-04-05 04:35:00,75.32,1483,8.05,0.08,1.1,0
2025-04-05 04:36:00,74.84,1514,8.0,0.04,1.71,1
2025-04-05 04:37:00,75.08,1521,8.55,0.08,1.11,0
2025-04-05 04:38:00,71.43,1534,8.7,0.1,1.65,0
2025-04-05 04:39:00,76.18,1532,8.66,0.03,1.11,0
2025-04-05 04:40:00,72.62,1461,8.83,0.07,1.1,0
2025-04-05 04:41:00,77.36,1507,8.45,0.04,1.42,0
2025-04-05 04:42:00,73.96,1464,8.56,0.05,1.03,0
2025-04-05 04:43:00,77.14,1528,8.99,0.05,1.52,0
2025-04-05 04:44:00,78.3,1479,8.61,0.05,1.87,0
2025-04-05 04:45:00,72.99,1506,8.08,0.03,1.33,0
2025-04-05 04:46:00,75.78,1525,8.92,0.06,1.87,1
2025-04-05 04:47:00,76.54,1489,8.82,0.06,1.18,0
2025-04-05 04:48:00,72.77,1482,8.49,0.04,1.75,0
2025-04-05 04:49:00,75.27,1540,8.64,0.06,1.99,0
2025-04-05 04:50:00,76.55,1457,8.75,0.06,1.06,0
2025-04-05 04:51:00,75.47,1512,8.19,0.03,1.24,1
2025-04-05 04:52:00,70.29,1532,8.21,0.08,1.88,0
2025-04-05 04:53:00,73.63,1467,8.82,0.08,1.33,0
2025-04-05 04:54:00,74.84,1480,8.64,0.06,1.22,1
2025-04-05 04:55:00,74.29,1516,8.73,0.04,1.76,1
2025-04-05 04:56:00,76.63,1504,8.55,0.06,1.82,0
2025-04-05 04:57:00,76.07,1482,8.62,0.04,1.35,0
2025-04-05 04:58:00,76.72,1464,8.28,0.05,1.04,0
2025-04-05 04:59:00,77.2,1501,8.07,0.06,1.99,0
2025-04-05 05:00:00,79.06,1540,8.87,0.04,1.83,0
2025-04-05 05:01:00,76.7,1478,8.9,0.08,1.64,0
2025-04-05 05:02:00,75.25,1514,8.83,0.09,1.98,0
2025-04-05 05:03:00,76.61,1454,8.12,0.07,1.94,0
2025-04-05 05:04:00,74.36,1456,8.86,0.08,1.95,0
2025-04-05 05:05:00,77.09,1528,8.33,0.07,1.99,0
2025-04-05 05:06:00,74.19,1455,8.76,0.08,1.82,0
2025-04-05 05:07:00,75.8,1514,8.05,0.04,1.99,1
2025-04-05 05:08:00,72.53,1459,8.05,0.06,1.19,0
2025-04-05 05:09:00,76.73,1529,8.83,0.05,1.59,0
2025-04-05 05:10:00,71.01,1457,8.35,0.08,1.41,0
2025-04-05 05:11:00,77.48,1469,8.7,0.06,1.66,0
2025-04-05 05:12:00,76.44,1547,8.42,0.04,1.68,0
2025-04-05 05:13:00,75.23,1494,8.53,0.05,1.19,1
2025-04-05 05:14:00,74.76,1517,8.6,0.08,1.04,0
2025-04-05 05:15:00,77.7,1466,8.33,0.08,1.96,0
2025-04-05 05:16:00,74.09,1548,8.56,0.04,1.3,0
2025-04-05 05:17:00,75.86,1527,8.64,0.07,1.17,0
2025-04-05 05:18:00,73.94,1534,8.41,0.06,1.7,0
2025-04-05 05:19:00,74.51,1458,8.44,0.1,1.85,0
2025-04-05 05:20:00,75.78,1458,8.75,0.07,1.36,0
2025-04-05 05:21:00,74.97,1536,8.59,0.05,1.36,0
2025-04-05 05:22:00,75.98,1499,8.16,0.09,1.34,0
2025-04-05 05:23:00,74.08,1519,8.24,0.07,1.95,0
2025-04-05 05:24:00,74.08,1541,8.7,0.08,1.53,0
2025-04-05 05:25:00,75.89,1491,8.72,0.03,1.59,1
2025-04-05 05:26:00,74.11,1499,8.8,0.07,1.97,0
2025-04-05 05:27:00,73.48,1490,8.01,0.09,1.52,0
2025-04-05 05:28:00,74.62,1471,8.78,0.07,1.34,0
2025-04-05 05:29:00,78.9,1512,8.2,0.08,1.04,0
2025-04-05 05:30:00,74.76,1490,8.58,0.05,1.56,1
2025-04-05 05:31:00,73.53,1541,8.22,0.03,1.34,0
2025-04-05 05:32:00,72.16,1458,8.72,0.08,1.05,0
2025-04-05 05:33:00,74.52,1497,8.61,0.07,1.38,0
2025-04-05 05:34:00,76.31,1491,8.32,0.08,1.5,0
2025-04-05 05:35:00,74.78,1481,8.23,0.09,1.33,0
2025-04-05 05:36:00,76.84,1495,8.76,0.08,1.8,0
2025-04-05 05:37:00,74.01,1478,8.98,0.07,1.88,0
2025-04-05 05:38:00,74.52,1496,8.83,0.09,1.85,0
2025-04-05 05:39:00,76.48,1510,8.75,0.1,1.62,0
2025-04-05 05:40:00,76.04,1531,8.5,0.08,1.64,0
2025-04-05 05:41:00,75.72,1544,8.5,0.05,1.57,0
2025-04-05 05:42:00,75.94,1530,8.13,0.08,1.66,0
2025-04-05 05:43:00,77.9,1451,8.42,0.05,1.37,0
2025-04-05 05:44:00,72.32,1489,8.78,0.05,1.17,0
2025-04-05 05:45:00,74.87,1537,8.42,0.07,1.82,0
2025-04-05 05:46:00,74.97,1495,8.49,0.07,1.35,0
2025-04-05 05:47:00,76.97,1468,8.05,0.07,1.38,0
2025-04-05 05:48:00,73.38,1538,8.0,0.07,1.81,0
2025-04-05 05:49:00,75.01,1500,8.23,0.1,1.43,0
2025-04-05 05:50:00,76.34,1474,8.78,0.07,1.55,0
2025-04-05 05:51:00,74.57,1493,8.58,0.05,1.91,1
2025-04-05 05:52:00,75.71,1497,8.27,0.06,1.35,1
2025-04-05 05:53:00,73.1,1505,8.29,0.08,1.52,0
2025-04-05 05:54:00,72.89,1477,8.07,0.1,1.49,0
2025-04-05 05:55:00,74.06,1469,8.52,0.07,1.23,0
2025-04-05 05:56:00,76.31,1481,8.81,0.04,1.86,0
2025-04-05 05:57:00,73.89,1494,8.42,0.06,1.8,0
2025-04-05 05:58:00,75.84,1468,8.49,0.07,1.06,0
2025-04-05 05:59:00,75.43,1463,8.95,0.04,1.25,0
2025-04-05 06:00:00,73.56,1495,8.77,0.07,1.0,0
2025-04-05 06:01:00,72.71,1533,8.45,0.04,1.32,0
2025-04-05 06:02:00,74.12,1543,8.34,0.08,1.47,0
2025-04-05 06:03:00,75.67,1498,8.69,0.08,1.46,0
2025-04-05 06:04:00,76.34,1461,8.38,0.09,1.83,0
2025-04-05 06:05:00,72.53,1503,8.13,0.07,1.08,0
2025-04-05 06:06:00,75.67,1478,8.93,0.04,1.44,1
2025-04-05 06:07:00,76.44,1492,8.2,0.05,1.06,0
2025-04-05 06:08:00,73.82,1543,8.34,0.05,1.34,0
2025-04-05 06:09:00,72.56,1503,8.05,0.07,1.62,0
2025-04-05 06:10:00,72.95,1518,8.54,0.03,1.93,0
2025-04-05 06:11:00,77.99,1490,8.06,0.05,1.46,0
2025-04-05 06:12:00,75.54,1452,8.41,0.08,1.76,0
2025-04-05 06:13:00,74.05,1450,8.8,0.07,1.77,0
2025-04-05 06:14:00,75.76,1543,8.11,0.04,1.94,0
2025-04-05 06:15:00,76.71,1472,8.92,0.07,1.8,0
2025-04-05 06:16:00,77.07,1451,8.16,0.1,1.69,0
2025-04-05 06:17:00,75.32,1516,8.75,0.05,1.93,1
2025-04-05 06:18:00,75.5,1516,8.55,0.09,1.74,0
2025-04-05 06:19:00,72.23,1464,8.51,0.07,1.61,0
2025-04-05 06:20:00,72.78,1490,8.89,0.08,1.23,0
2025-04-05 06:21:00,75.19,1524,8.74,0.1,1.33,0
2025-04-05 06:22:00,76.06,1502,8.18,0.09,1.03,0
2025-04-05 06:23:00,72.87,1477,8.85,0.03,1.13,0
2025-04-05 06:24:00,77.28,1472,8.42,0.05,1.08,0
2025-04-05 06:25:00,73.86,1490,8.8,0.06,1.92,0
2025-04-05 06:26:00,74.88,1459,8.81,0.1,1.41,0
2025-04-05 06:27:00,76.38,1510,8.53,0.09,1.14,0
2025-04-05 06:28:00,76.91,1507,8.45,0.1,1.57,0
2025-04-05 06:29:00,76.35,1464,8.8,0.04,1.37,0
2025-04-05 06:30:00,73.95,1474,8.98,0.07,1.6,0
2025-04-05 06:31:00,75.68,1531,8.61,0.07,1.94,0
2025-04-05 06:32:00,75.41,1540,8.36,0.04,1.6,0
2025-04-05 06:33:00,76.71,1534,8.59,0.03,1.72,0
2025-04-05 06:34:00,74.18,1450,8.7,0.06,1.99,0
2025-04-05 06:35:00,77.73,1463,8.57,0.08,1.54,0
2025-04-05 06:36:00,75.68,1498,8.07,0.04,1.21,1
2025-04-05 06:37:00,73.62,1526,8.27,0.07,1.53,0
2025-04-05 06:38:00,75.48,1495,8.37,0.07,1.51,0
2025-04-05 06:39:00,74.69,1510,8.26,0.08,1.33,0
2025-04-05 06:40:00,77.0,1528,8.91,0.06,1.4,0
2025-04-05 06:41:00,73.19,1508,8.69,0.08,1.99,0
2025-04-05 06:42:00,76.59,1464,8.38,0.07,1.33,0
2025-04-05 06:43:00,75.26,1497,8.42,0.06,1.39,1
2025-04-05 06:44:00,74.23,1489,8.29,0.05,1.78,1
2025-04-05 06:45:00,76.51,1509,8.53,0.1,1.38,0
2025-04-05 06:46:00,75.41,1482,8.46,0.05,1.66,1
2025-04-05 06:47:00,71.9,1545,8.11,0.04,1.96,0
2025-04-05 06:48:00,73.73,1539,8.32,0.05,1.41,0
2025-04-05 06:49:00,73.08,1514,8.98,0.07,1.66,0
2025-04-05 06:50:00,74.38,1500,8.38,0.06,1.96,1
2025-04-05 06:51:00,71.46,1539,8.46,0.08,1.5,0
2025-04-05 06:52:00,74.2,1529,8.89,0.06,1.89,0
2025-04-05 06:53:00,71.53,1480,8.72,0.04,1.6,0
2025-04-05 06:54:00,75.27,1511,8.96,0.06,1.68,1
2025-04-05 06:55:00,73.68,1546,8.07,0.06,1.77,0
2025-04-05 06:56:00,75.0,1501,8.02,0.04,1.18,1
2025-04-05 06:57:00,74.3,1464,8.9,0.05,1.09,0
2025-04-05 06:58:00,73.58,1464,8.72,0.09,1.13,0
2025-04-05 06:59:00,68.03,1523,9.0,0.09,1.35,0
2025-04-05 07:00:00,74.42,1516,8.92,0.04,1.18,1
2025-04-05 07:01:00,78.92,1515,8.13,0.09,1.62,0
2025-04-05 07:02:00,74.69,1530,8.99,0.07,1.11,0
2025-04-05 07:03:00,74.14,1452,8.92,0.09,1.19,0
2025-04-05 07:04:00,75.42,1465,8.04,0.07,1.04,0
2025-04-05 07:05:00,78.52,1490,8.6,0.07,1.52,0
2025-04-05 07:06:00,68.68,1465,8.13,0.05,1.5,0
2025-04-05 07:07:00,75.05,1521,8.06,0.07,1.67,0
2025-04-05 07:08:00,75.29,1529,8.77,0.05,1.48,0
2025-04-05 07:09:00,78.39,1453,8.33,0.07,1.44,0
2025-04-05 07:10:00,74.13,1475,8.52,0.07,1.51,0
2025-04-05 07:11:00,76.15,1486,8.42,0.06,1.51,0
2025-04-05 07:12:00,76.09,1459,8.52,0.1,1.37,0
2025-04-05 07:13:00,73.05,1529,8.97,0.05,1.46,0
2025-04-05 07:14:00,72.44,1457,8.13,0.03,1.65,0
2025-04-05 07:15:00,76.02,1546,8.56,0.08,1.05,0
2025-04-05 07:16:00,70.99,1499,8.86,0.06,1.96,0
2025-04-05 07:17:00,75.1,1529,8.88,0.04,1.68,0
2025-04-05 07:18:00,72.86,1470,8.86,0.05,1.75,0
2025-04-05 07:19:00,76.66,1548,8.48,0.06,1.92,0
2025-04-05 07:20:00,74.67,1546,8.86,0.1,1.29,0
2025-04-05 07:21:00,75.83,1474,8.91,0.07,1.3,0
2025-04-05 07:22:00,74.05,1507,8.39,0.08,1.57,0
2025-04-05 07:23:00,77.44,1456,8.79,0.08,1.43,0
2025-04-05 07:24:00,73.31,1496,8.47,0.03,1.15,0
2025-04-05 07:25:00,78.19,1495,8.99,0.04,1.05,0
2025-04-05 07:26:00,74.56,1548,8.16,0.07,1.53,0
2025-04-05 07:27:00,77.13,1542,8.47,0.05,1.58,0
2025-04-05 07:28:00,77.21,1477,8.04,0.05,1.25,0
2025-04-05 07:29:00,77.84,1521,8.45,0.09,1.73,0
2025-04-05 07:30:00,76.11,1495,8.64,0.06,1.97,0
2025-04-05 07:31:00,76.61,1541,8.23,0.09,1.4,0
2025-04-05 07:32:00,79.47,1483,8.76,0.1,1.7,0
2025-04-05 07:33:00,74.5,1457,8.38,0.06,1.14,0
2025-04-05 07:34:00,76.2,1462,8.99,0.06,1.07,0
2025-04-05 07:35:00,77.62,1451,8.75,0.03,1.03,0
2025-04-05 07:36:00,73.36,1505,8.32,0.04,1.17,0
2025-04-05 07:37:00,74.12,1547,8.58,0.06,1.62,0
2025-04-05 07:38:00,74.03,1546,8.85,0.05,1.08,0
2025-04-05 07:39:00,72.18,1485,8.48,0.05,1.73,0
2025-04-05 07:40:00,79.31,1497,8.65,0.07,1.45,0
2025-04-05 07:41:00,73.09,1480,8.12,0.08,1.14,0
2025-04-05 07:42:00,78.27,1525,8.51,0.04,1.74,0
2025-04-05 07:43:00,71.6,1485,8.96,0.1,1.55,0
2025-04-05 07:44:00,75.21,1475,8.85,0.07,1.36,0
2025-04-05 07:45:00,71.02,1510,8.92,0.04,1.02,0
2025-04-05 07:46:00,76.57,1547,8.32,0.03,1.3,0
2025-04-05 07:47:00,76.62,1496,8.54,0.05,1.46,0
2025-04-05 07:48:00,75.19,1487,8.32,0.05,1.34,1
2025-04-05 07:49:00,74.92,1515,8.79,0.03,1.41,1
2025-04-05 07:50:00,75.67,1458,8.42,0.07,1.08,0
2025-04-05 07:51:00,69.98,1538,8.14,0.05,1.06,0
2025-04-05 07:52:00,75.94,1498,8.84,0.08,1.46,0
2025-04-05 07:53:00,75.14,1497,8.16,0.06,1.15,1
2025-04-05 07:54:00,74.71,1528,8.23,0.06,1.51,0
2025-04-05 07:55:00,75.31,1523,8.39,0.08,1.95,0
2025-04-05 07:56:00,72.66,1543,8.04,0.04,1.95,0
2025-04-05 07:57:00,74.98,1520,8.68,0.1,1.17,0
2025-04-05 07:58:00,79.12,1456,8.86,0.08,1.42,0
2025-04-05 07:59:00,72.66,1507,8.61,0.08,1.0,0
2025-04-05 08:00:00,74.71,1542,8.52,0.06,1.23,0
2025-04-05 08:01:00,73.51,1468,8.38,0.08,1.96,0
2025-04-05 08:02:00,72.33,1476,8.09,0.07,1.94,0
2025-04-05 08:03:00,75.81,1457,8.52,0.08,1.6,0
2025-04-05 08:04:00,75.91,1457,8.18,0.08,1.56,0
2025-04-05 08:05:00,70.87,1463,8.62,0.04,2.0,0
2025-04-05 08:06:00,75.03,1520,8.46,0.09,1.45,0
2025-04-05 08:07:00,72.45,1540,8.71,0.09,1.22,0
2025-04-05 08:08:00,77.09,1452,8.44,0.03,1.66,0
2025-04-05 08:09:00,74.48,1483,8.28,0.09,1.07,0
2025-04-05 08:10:00,75.59,1487,8.63,0.05,1.57,1
2025-04-05 08:11:00,71.88,1484,8.15,0.06,1.25,0
2025-04-05 08:12:00,75.32,1471,8.43,0.08,1.88,0
2025-04-05 08:13:00,75.42,1526,8.41,0.03,1.09,0
2025-04-05 08:14:00,74.54,1505,8.43,0.09,1.24,0
2025-04-05 08:15:00,77.26,1512,8.21,0.06,1.22,0
2025-04-05 08:16:00,75.83,1490,8.21,0.04,1.9,1
2025-04-05 08:17:00,76.28,1539,8.07,0.03,1.16,0
2025-04-05 08:18:00,74.04,1460,8.94,0.07,1.61,0
2025-04-05 08:19:00,73.01,1488,8.27,0.1,1.75,0
2025-04-05 08:20:00,73.72,1470,8.98,0.09,1.33,0
2025-04-05 08:21:00,74.73,1526,8.77,0.08,1.62,0
2025-04-05 08:22:00,75.55,1524,8.01,0.08,1.34,0
2025-04-05 08:23:00,77.92,1467,8.69,0.1,1.89,0
2025-04-05 08:24:00,74.62,1481,8.46,0.04,1.8,1
2025-04-05 08:25:00,78.64,1548,8.44,0.04,1.26,0
2025-04-05 08:26:00,72.96,1481,8.95,0.1,1.92,0
2025-04-05 08:27:00,72.3,1534,8.73,0.07,1.82,0
2025-04-05 08:28:00,72.7,1510,8.72,0.05,1.09,0
2025-04-05 08:29:00,75.11,1547,8.76,0.09,1.48,0
2025-04-05 08:30:00,74.75,1504,8.24,0.09,1.77,0
2025-04-05 08:31:00,73.81,1506,8.55,0.05,1.77,0
2025-04-05 08:32:00,73.41,1541,8.71,0.07,1.07,0
2025-04-05 08:33:00,75.55,1470,8.59,0.1,1.36,0
2025-04-05 08:34:00,78.58,1525,8.69,0.09,1.68,0
2025-04-05 08:35:00,76.01,1529,8.75,0.07,1.77,0
2025-04-05 08:36:00,75.7,1538,8.65,0.06,1.92,0
2025-04-05 08:37:00,77.75,1547,8.2,0.05,1.21,0
2025-04-05 08:38:00,78.16,1545,8.86,0.06,1.03,0
2025-04-05 08:39:00,73.2,1525,8.62,0.08,1.98,0
2025-04-05 08:40:00,76.81,1506,8.58,0.08,1.64,0
2025-04-05 08:41:00,72.46,1545,8.65,0.04,1.51,0
2025-04-05 08:42:00,75.32,1548,8.34,0.04,1.68,0
2025-04-05 08:43:00,75.62,1508,8.04,0.04,1.63,1
2025-04-05 08:44:00,74.7,1501,8.4,0.09,1.57,0
2025-04-05 08:45:00,75.72,1549,8.94,0.05,1.46,0
2025-04-05 08:46:00,76.37,1542,8.55,0.05,1.9,0
2025-04-05 08:47:00,74.45,1509,8.13,0.07,1.02,0
2025-04-05 08:48:00,73.37,1539,8.47,0.05,1.87,0
2025-04-05 08:49:00,75.51,1465,8.45,0.07,1.94,0
2025-04-05 08:50:00,74.3,1498,8.45,0.06,1.66,1
2025-04-05 08:51:00,74.05,1531,8.84,0.06,1.09,0
2025-04-05 08:52:00,72.81,1547,8.02,0.08,1.79,0
2025-04-05 08:53:00,76.17,1538,8.45,0.04,1.92,0
2025-04-05 08:54:00,74.05,1467,8.89,0.06,1.52,0
2025-04-05 08:55:00,74.59,1521,8.04,0.05,1.12,1
2025-04-05 08:56:00,77.13,1534,8.93,0.04,1.9,0
2025-04-05 08:57:00,75.16,1516,8.49,0.06,1.6,1
2025-04-05 08:58:00,71.22,1545,8.53,0.06,1.64,0
2025-04-05 08:59:00,80.58,1544,8.94,0.09,1.18,0
2025-04-05 09:00:00,77.0,1462,8.49,0.08,1.47,0
2025-04-05 09:01:00,73.97,1486,8.97,0.08,1.44,0
2025-04-05 09:02:00,73.51,1546,8.15,0.04,1.94,0
2025-04-05 09:03:00,77.94,1526,8.6,0.05,1.74,0
2025-04-05 09:04:00,76.88,1520,8.7,0.06,1.1,0
2025-04-05 09:05:00,75.28,1545,8.08,0.06,1.56,0
2025-04-05 09:06:00,75.13,1462,8.87,0.06,1.3,0
2025-04-05 09:07:00,73.11,1530,8.72,0.05,1.09,0
2025-04-05 09:08:00,74.39,1541,8.65,0.04,1.67,0
2025-04-05 09:09:00,76.3,1516,8.61,0.05,1.05,0
2025-04-05 09:10:00,71.63,1495,8.99,0.06,1.87,0
2025-04-05 09:11:00,74.09,1539,8.19,0.08,1.41,0
2025-04-05 09:12:00,75.87,1457,8.65,0.1,1.88,0
2025-04-05 09:13:00,69.9,1547,9.0,0.03,1.38,0
2025-04-05 09:14:00,75.51,1507,8.89,0.05,1.34,1
2025-04-05 09:15:00,73.93,1469,8.76,0.03,1.14,0
2025-04-05 09:16:00,76.49,1549,8.5,0.04,1.24,0
2025-04-05 09:17:00,75.99,1474,8.05,0.07,1.67,0
2025-04-05 09:18:00,73.77,1461,8.64,0.09,1.67,0
2025-04-05 09:19:00,73.12,1546,8.22,0.06,1.36,0
2025-04-05 09:20:00,78.4,1506,8.44,0.04,1.74,0
2025-04-05 09:21:00,75.0,1546,8.95,0.09,1.89,0
2025-04-05 09:22:00,74.8,1493,8.72,0.07,1.95,0
2025-04-05 09:23:00,70.88,1540,8.42,0.1,1.7,0
2025-04-05 09:24:00,73.24,1514,8.53,0.07,1.22,0
2025-04-05 09:25:00,74.92,1528,8.38,0.1,1.39,0
2025-04-05 09:26:00,74.64,1546,8.3,0.04,1.89,0
2025-04-05 09:27:00,74.36,1492,8.64,0.06,1.95,1
2025-04-05 09:28:00,75.39,1487,8.32,0.04,1.29,1
2025-04-05 09:29:00,74.94,1492,8.74,0.08,1.39,0
2025-04-05 09:30:00,75.3,1478,8.98,0.1,1.62,0
2025-04-05 09:31:00,73.92,1473,8.5,0.06,1.16,0
2025-04-05 09:32:00,78.42,1530,8.5,0.09,1.05,0
2025-04-05 09:33:00,76.68,1484,8.99,0.05,1.79,0
